2.480253;0.119079;0.140123;0.012378;0.050773;0.179355;2.827093;7.328690;0.799316;0.940683;-0.020180;0.027732;-0.337549;2.000000
2.475250;0.123142;0.146500;0.014102;-0.004421;0.188979;2.941274;7.244931;0.801419;0.942417;-0.019344;0.028806;-0.332636;2.000000
2.471627;0.125302;0.140008;0.022882;-0.125143;0.196481;3.054248;7.164113;0.803452;0.944248;-0.019174;0.027539;-0.327522;2.000000
2.462440;0.125616;0.103156;0.026541;-0.181231;0.203125;3.206584;7.058203;0.805957;0.946864;-0.020262;0.020772;-0.320323;2.000000
2.448647;0.123905;0.083209;0.016061;-0.053861;0.207918;3.324826;6.978301;0.807699;0.948838;-0.020688;0.017270;-0.314610;2.000000
2.433061;0.121066;0.083926;0.003248;0.093348;0.212132;3.441167;6.901575;0.809231;0.950700;-0.020138;0.017882;-0.308940;2.000000
2.420066;0.117548;0.103625;-0.007236;0.204841;0.215991;3.557659;6.826576;0.810605;0.952480;-0.018729;0.022166;-0.303216;2.000000
2.413130;0.113624;0.130450;-0.000232;0.129629;0.218947;3.674523;6.753134;0.811886;0.954203;-0.017056;0.027595;-0.297395;2.000000
2.411578;0.109462;0.139890;0.006657;0.050195;0.219442;3.789955;6.682306;0.813059;0.955951;-0.016130;0.029729;-0.291571;2.000000
2.412529;0.103846;0.145922;0.006070;0.054526;0.218652;3.931101;6.596690;0.814327;0.958083;-0.015221;0.031307;-0.284369;2.000000
2.415690;0.098151;0.157727;0.001786;0.109528;0.217250;4.062911;6.521217;0.815306;0.959900;-0.014168;0.033875;-0.277929;2.000000
2.421672;0.092817;0.176470;-0.002984;0.162366;0.215602;4.181043;6.454125;0.816082;0.961426;-0.012917;0.037722;-0.272158;2.000000
2.432244;0.087455;0.192054;0.007796;0.007839;0.212977;4.298143;6.389094;0.816778;0.962895;-0.011846;0.040731;-0.266521;2.000000
2.445690;0.081803;0.182458;0.016503;-0.101850;0.208135;4.420754;6.322499;0.817399;0.964556;-0.011733;0.038900;-0.260730;2.000000
2.459065;0.074086;0.163894;0.014969;-0.066046;0.200510;4.581643;6.237299;0.817994;0.966636;-0.011767;0.035495;-0.253411;2.000000
2.466287;0.068041;0.158890;0.010131;0.015892;0.194220;4.706678;6.172696;0.818281;0.968076;-0.011413;0.034749;-0.247975;2.000000
2.473291;0.062138;0.165276;0.007473;0.071089;0.187841;4.832600;6.108980;0.818432;0.969361;-0.010630;0.036177;-0.242728;2.000000
2.482307;0.056507;0.161733;0.018340;-0.102359;0.180500;4.959457;6.046092;0.818490;0.970649;-0.010212;0.035559;-0.237640;2.000000
2.489450;0.051122;0.141279;0.021761;-0.138996;0.172066;5.087190;5.984021;0.818411;0.971964;-0.010346;0.031785;-0.232742;2.000000
2.492150;0.044361;0.118649;0.018794;-0.053217;0.160767;5.256209;5.903691;0.818081;0.973524;-0.010318;0.027758;-0.226658;2.000000
2.491258;0.039694;0.117251;0.014146;0.058806;0.152702;5.382879;5.844755;0.817677;0.974511;-0.009732;0.027776;-0.222399;2.000000
