2.473386;0.120165;0.141348;0.008492;0.077857;0.180311;2.857022;7.305413;0.799700;0.940958;-0.019898;0.027763;-0.336796;2.000000
2.470080;0.122781;0.146919;0.011851;0.014875;0.186492;2.930966;7.251173;0.801107;0.942071;-0.019303;0.028712;-0.333623;2.000000
2.466261;0.125289;0.147397;0.008074;0.013959;0.195109;3.045554;7.168853;0.803235;0.943875;-0.018807;0.028841;-0.328502;2.000000
2.462402;0.126136;0.139084;0.019766;-0.141785;0.203713;3.199589;7.061364;0.805893;0.946391;-0.018661;0.027496;-0.321308;2.000000
2.456850;0.125103;0.114344;0.021618;-0.159425;0.208161;3.315941;6.982472;0.807724;0.948392;-0.019415;0.022983;-0.315671;2.000000
2.446435;0.122680;0.096637;0.013598;-0.049416;0.212151;3.432733;6.905180;0.809391;0.950345;-0.019786;0.019907;-0.309931;2.000000
2.434329;0.119305;0.097144;0.003781;0.083872;0.215497;3.547732;6.830873;0.810861;0.952178;-0.019278;0.020461;-0.304249;2.000000
2.424250;0.115238;0.111297;0.006163;0.083923;0.218845;3.665059;6.756847;0.812233;0.953981;-0.018188;0.023286;-0.298407;2.000000
2.415658;0.109234;0.113936;0.016036;-0.012430;0.219096;3.815915;6.664237;0.813924;0.956328;-0.017296;0.024112;-0.290786;2.000000
2.409517;0.103998;0.113468;0.010713;0.046563;0.217916;3.934197;6.593554;0.815064;0.958119;-0.016664;0.024448;-0.284838;2.000000
2.404670;0.098472;0.122798;0.003851;0.122080;0.215895;4.052916;6.524241;0.816028;0.959804;-0.015619;0.026790;-0.278954;2.000000
2.403273;0.092975;0.142062;-0.000966;0.178831;0.213548;4.170087;6.457376;0.816822;0.961340;-0.014220;0.030993;-0.273243;2.000000
2.407058;0.087429;0.167615;-0.002893;0.193846;0.210639;4.290117;6.390410;0.817511;0.962791;-0.012625;0.036330;-0.267497;2.000000
2.421188;0.080382;0.190668;0.009383;-0.006678;0.205575;4.447561;6.304822;0.818274;0.964644;-0.011075;0.040934;-0.260123;2.000000
