458.770874;452.380085;466.078785;450.037915
458.646539;452.858654;463.947092;450.287994
477.555794;456.219768;439.185166;449.363646
456.415404;454.518830;461.695782;451.416764
451.223206;454.096092;467.350368;451.939384
451.992190;454.498048;466.549685;452.123309
453.240624;455.002646;465.383213;452.448476
460.097892;457.096597;453.001132;453.182792
451.594941;456.552831;462.229403;453.977200
452.141192;457.004386;461.731989;454.320083
452.733747;457.482274;461.267357;454.706470
455.028199;458.102047;458.667627;455.028293
455.105776;458.431064;458.644762;455.267752
456.454273;459.679102;452.378312;455.950438
452.976932;459.707694;455.821113;456.450134
448.658457;459.615064;460.379038;456.857936
448.105078;459.575057;461.801017;456.833907
451.826377;460.074235;457.909892;456.821474
454.089112;460.961635;451.751708;457.248056
449.003303;460.701675;457.503468;457.596803
445.176535;460.435636;462.261151;457.668493
469.083173;462.133344;434.858954;457.232544
449.022602;461.032186;456.715898;457.769030
446.529348;460.801581;460.103327;457.833324
448.534451;460.943063;458.760492;457.787720
449.403306;461.049549;458.769687;457.775647
462.581998;461.665971;443.553837;457.547653
448.670058;461.025983;458.768901;457.804178
450.285162;461.008020;457.735831;457.674531
449.569142;461.034879;459.291784;457.740911
463.012649;461.431896;443.992937;457.623021
448.552423;461.206275;459.444297;457.869684
450.276064;461.166869;458.391963;457.788191
449.997848;461.359272;459.335771;457.905939
451.043758;461.551849;458.727423;458.063643
451.585696;461.461478;457.024062;457.998596
452.255803;461.677425;456.559871;458.098740
449.250626;461.888350;459.930253;458.441030
449.311579;461.820703;460.288297;458.934055
472.077203;461.153239;436.103420;458.931502
452.991112;460.925706;456.380015;459.064408
452.386043;460.531172;457.727729;459.102240
449.128067;460.146083;462.289024;458.965117
472.157306;459.929216;438.739071;457.286787
456.702578;458.555982;456.425584;457.176469
453.987280;457.684064;461.586538;456.205989
454.495321;456.082831;464.124182;455.417245
459.107751;454.721125;462.765523;454.026370
472.000758;456.668248;448.388564;450.946513
459.523589;453.171043;466.802127;449.536645
459.908489;451.908053;470.274429;447.725040
462.118312;450.829570;471.810780;445.944218
463.458286;449.187484;474.179857;444.720183
483.175561;452.688875;452.939737;441.897552
469.255916;448.207853;470.334847;443.487991
468.273890;446.234086;474.021536;443.336987
467.212403;444.375999;477.909278;443.020978
469.888525;444.133716;476.813584;442.261581
478.662889;447.971095;463.506207;441.859567
470.353048;445.618466;473.552359;442.934278
469.329905;445.011139;475.524404;443.049133
468.449478;444.635765;477.214067;443.233590
468.387859;444.391714;478.085913;443.334223
484.978641;453.260778;452.134727;441.777677
469.735798;449.400761;468.588485;445.123935
466.411741;449.027523;471.567483;446.357514
464.214292;448.777957;473.711879;447.168053
464.000128;449.060877;473.790010;447.616843
464.520743;449.748354;472.881758;448.088271
467.463971;454.198666;461.995173;449.525038
462.721268;452.996668;467.271782;450.796622
461.692498;453.473098;467.539582;451.390850
460.603751;453.633979;468.478750;451.971696
471.273931;460.029174;448.949874;452.013395
457.879873;456.281065;464.938952;454.329254
458.040332;456.731179;464.158622;454.695741
457.230547;456.804616;465.037748;455.074020
458.659724;457.387377;463.567063;454.979854
468.216844;462.984733;444.444018;455.382798
456.752708;460.685529;457.243094;457.396698
452.788776;459.736276;462.080376;458.010474
451.600660;459.306933;464.046335;458.118467
453.593379;459.334142;463.171228;457.599356
456.310774;460.075232;460.070898;457.344805
456.678220;462.683376;452.718046;458.593440
453.267468;461.762312;457.122271;459.225155
451.625476;461.450522;459.200808;459.331111
451.963067;460.908901;460.449605;458.854767
461.705596;464.424399;443.873168;458.893453
452.160129;462.759425;455.298602;459.768050
448.769207;461.719306;460.148303;459.899880
449.168632;460.875634;462.100442;459.202508
452.402987;461.070628;459.785023;458.523660
470.975755;465.018260;434.540852;457.332975
453.186565;462.117566;454.995712;458.907439
450.957367;461.400796;458.528513;458.995933
451.279244;460.908769;459.445423;458.499559
452.805294;460.913318;458.547429;458.195638
453.141553;460.859358;458.649573;458.034733
449.936735;461.194004;459.011591;458.664061
450.570469;460.852088;458.968549;458.504786
448.699089;460.466639;462.154965;458.297486
469.470138;463.000833;437.176737;457.101637
453.628311;461.416245;454.545918;458.019157
452.115115;461.223444;456.661246;458.096860
450.499859;460.831518;459.269337;457.949198
449.042060;460.441781;461.974590;457.866697
452.730346;460.708027;458.570970;457.604962
454.722924;461.444557;453.122698;457.927073
451.484118;461.125605;456.874037;458.166037
448.030563;460.830546;461.181722;458.130817
457.591508;461.820536;448.575918;458.069938
448.069730;461.368705;459.227173;458.350437
454.306647;462.131767;451.658424;458.768558
440.610954;461.030949;466.153892;458.874987
444.200288;460.872335;464.086369;458.335185
447.355069;461.135066;462.172686;458.187526
460.488539;461.840597;447.920420;458.133938
455.169744;461.380130;453.757949;458.223407
454.017089;461.314458;455.564060;458.336188
453.401598;461.260203;456.887280;458.259972
452.292139;461.409075;458.516394;458.346837
461.864927;461.104060;445.651706;457.724419
454.337173;461.222407;453.604754;458.031800
449.985444;461.307670;458.036519;458.163130
468.767589;460.846528;436.990136;457.813235
451.873548;461.255654;454.205864;458.040482
448.834905;461.516338;457.206169;458.258611
443.705506;461.775063;462.371310;458.632769
448.342066;461.723329;458.264066;458.743692
456.315447;461.171277;448.615943;458.680072
446.935150;461.452591;458.507597;458.819425
448.651398;461.588865;457.492641;458.852635
450.690009;461.612233;456.299297;458.844934
451.078191;461.554005;457.065442;458.577874
455.396590;460.835887;452.662941;457.947544
453.381580;460.750404;455.684658;457.714579
453.087847;460.543536;457.064192;457.480983
455.630087;460.224611;455.724224;457.090439
450.671916;460.224976;461.807340;456.638764
453.989228;459.620291;458.887238;455.813802
449.676263;459.444948;464.062524;455.618153
447.988722;459.252679;466.687983;455.613221
452.861896;459.081120;462.974871;455.737034
477.864668;458.229338;436.910244;454.925071
459.600350;458.087788;456.259110;454.963987
455.006347;458.153107;461.417191;455.132066
455.550821;458.199536;461.126626;455.150727
455.217565;458.308311;461.894715;455.243536
456.355706;458.389391;460.973637;455.296896
466.056149;457.744301;449.179657;454.443279
455.682300;458.089465;459.983698;454.795458
453.042049;458.341092;462.575569;455.018141
451.425925;458.687248;464.517058;455.375676
475.210829;458.189344;438.218075;454.470260
457.670897;458.472167;456.329325;454.959448
452.167621;458.851751;462.104986;455.461977
452.530591;459.110764;461.852944;455.681109
450.775656;459.457406;464.051203;456.067028
451.480738;459.853292;463.934989;456.441106
463.763346;459.084148;448.866399;455.377292
454.543117;459.528317;458.857690;455.984140
452.589868;459.664261;460.954823;456.134128
450.312100;460.075268;463.881030;456.538448
476.642999;459.111566;434.054370;455.165943
457.515437;459.423202;454.468424;455.680348
452.394638;459.701641;460.123111;455.956600
449.110787;459.968243;463.909393;456.262567
451.122400;460.118633;462.379768;456.375392
451.958111;460.282472;462.034833;456.481886
452.522279;459.529184;459.432093;455.713045
451.661735;459.752454;460.854773;455.951273
449.715658;459.976819;463.433954;456.151124
451.626044;460.073841;462.012433;456.225679
465.004968;459.352806;446.447788;455.255169
454.585514;459.627970;457.835877;455.656732
453.417697;459.694159;459.524383;455.734849
451.422393;459.890057;462.123363;455.947596
451.621965;460.094992;462.665650;456.132466
456.489378;459.180675;455.322263;455.064308
449.884565;459.529168;462.761032;455.459602
447.785184;459.773040;465.552264;455.750208
475.337074;458.927116;435.140425;454.423055
455.736631;459.132016;456.008364;454.924757
451.973429;459.325399;460.484294;455.249471
446.949298;459.623532;466.286869;455.621471
476.741702;458.955998;433.629108;454.261401
453.506395;459.045071;458.385140;454.885174
452.059858;459.286955;460.549291;455.149631
450.981624;459.330217;462.199491;455.267608
452.825736;459.431961;461.051872;455.339846
460.209794;458.778529;450.655798;454.301570
452.111766;458.783079;459.614260;454.672821
448.578306;458.858116;463.919143;454.889893
447.574208;458.977751;465.854530;455.045983
449.094565;459.038973;465.431950;455.197368
472.350368;458.784664;439.149153;453.924428
456.570687;458.413470;456.191572;454.250055
453.107258;458.211970;460.287450;454.268600
451.243519;458.103359;462.897991;454.270345
451.081605;458.072991;464.014905;454.176916
476.605712;458.547212;434.978456;452.852023
450.435703;457.606152;463.914015;453.686328
453.688362;457.449003;461.309548;453.410801
454.868915;457.245839;461.022778;453.413767
456.805291;456.939130;459.909826;453.343784
461.988590;456.619506;453.204220;453.200885
452.743212;460.151370;463.010054;449.747607
447.536388;461.344760;467.641443;449.640207
448.505401;462.090608;465.583632;451.123106
450.381885;462.573074;462.000306;453.661994
462.549161;461.439816;446.253431;457.440056
451.853248;462.667559;454.121333;459.398296
448.117899;463.729111;455.102234;461.725137
442.158348;465.883276;457.905110;463.677004
451.815527;464.806526;445.882468;464.942270
448.710340;466.061077;448.277476;464.837615
436.642825;470.242416;455.299390;466.731616
437.507534;472.049603;452.293213;467.890929
437.544509;473.820428;450.432078;468.988132
458.018230;469.884962;430.627971;469.736275
444.245337;472.759419;443.167581;469.142491
440.278090;474.166728;446.160896;469.481455
436.482717;475.580182;449.084096;469.909075
453.802873;469.772580;435.317035;469.875445
442.227166;472.330370;446.653927;468.771866
437.378391;473.741821;451.237922;468.648845
435.124340;475.028513;453.154950;469.019078
440.180171;474.397656;449.420293;469.471495
443.525467;473.627715;448.076071;469.235150
460.348708;465.533593;436.485932;467.475293
446.881674;469.209417;449.537315;465.897065
444.202191;469.911341;453.197198;465.352362
440.831354;471.086561;456.979224;465.181235
473.677566;460.321310;430.851205;464.704993
450.845580;464.790498;454.036830;461.950967
448.590201;465.640921;457.313853;461.143779
446.921005;466.299988;459.480988;460.924238
449.021253;466.208949;458.264358;461.254051
450.261275;466.216214;457.899471;461.451108
454.113300;461.824387;458.176086;458.357699
453.756960;462.253870;459.126044;458.063039
448.347393;464.016628;463.955030;458.260588
451.902980;463.559692;460.874682;458.654056
451.464196;464.289898;461.335060;459.186766
463.748787;457.953360;452.489009;456.464033
457.589015;459.775091;458.806337;456.062110
452.511664;461.434000;463.096587;456.325729
453.263473;461.729719;462.301790;456.730190
485.027807;452.326531;433.387886;455.095353
460.014430;456.812257;458.439414;453.797343
454.711029;458.403184;463.341627;453.656334
452.067348;459.685087;464.729432;454.385026
452.354348;460.234431;464.040927;454.964042
463.713475;455.152657;454.080307;453.100203
446.910851;459.272135;468.646650;453.404475
451.263295;459.413980;464.043287;454.213670
452.510477;460.008815;462.436745;454.873686
452.382272;461.048744;461.710897;455.886158
458.155437;457.740501;457.105652;453.931878
455.620026;458.772073;458.990255;454.214108
450.592349;460.163299;462.986743;454.626098
448.607831;461.264363;463.728895;455.503746
453.245276;460.823504;458.650011;456.580770
465.102293;456.260509;447.920846;455.380616
455.787222;457.496875;456.974115;455.527447
451.837860;457.902863;460.524790;455.730948
452.569422;458.089533;459.961777;455.637478
452.430764;458.032352;460.551763;455.637018
470.131366;454.408492;444.773204;453.750070
459.757879;454.048689;456.443598;453.539309
453.584042;459.142739;464.098713;448.131519
453.141648;461.151811;465.157990;446.334171
477.935924;457.863923;441.005315;448.189486
450.940815;460.134283;466.049344;449.119057
450.040524;460.080677;464.817908;452.079893
449.561347;460.242548;463.466663;455.176237
449.287608;461.271071;461.507734;458.015429
458.731908;458.032616;452.676205;458.089097
451.825285;458.217610;458.708929;458.479935
441.062760;461.176697;465.762995;459.392270
