0.115906;-0.385396;0.251172;9.745642
0.066061;0.083002;0.276867;9.759946
0.117923;-0.462673;0.253034;9.731414
0.091085;-0.135718;0.260438;9.741194
0.069777;0.106350;0.266373;9.748557
0.058269;0.252485;0.267500;9.754158
0.103756;-0.232645;0.238445;9.743630
0.091749;-0.094030;0.234992;9.733812
0.070237;0.152266;0.235220;9.744559
0.061999;0.238418;0.230256;9.753436
0.056464;0.293080;0.224801;9.763924
0.056955;0.260655;0.216724;9.770382
0.099254;-0.331974;0.183570;9.742169
0.088842;-0.155220;0.176213;9.745291
0.082359;-0.057007;0.167708;9.750521
0.073562;0.107020;0.161054;9.757191
0.064589;0.274011;0.156378;9.766048
0.103419;-0.382421;0.123350;9.736220
0.093239;-0.167073;0.117038;9.741141
0.085736;-0.013028;0.111243;9.749530
0.074978;0.232226;0.108775;9.758602
0.102495;-0.381701;0.082293;9.739049
0.090499;-0.048659;0.079777;9.746715
0.083713;0.124585;0.076413;9.755136
0.082589;0.190429;0.071055;9.762741
0.081615;0.251505;0.067063;9.772996
0.099094;-0.310375;0.049626;9.755863
0.089786;0.061970;0.049271;9.765328
0.088939;0.120067;0.045159;9.769659
0.087506;0.225688;0.041893;9.779824
0.097275;-0.301540;0.028648;9.763382
0.093208;0.038988;0.026158;9.773098
0.093440;0.114812;0.021576;9.779536
0.093797;0.212465;0.017204;9.790087
0.097242;-0.345126;0.006821;9.775856
0.096985;-0.053021;0.001955;9.784143
0.098939;-0.004991;-0.004307;9.789678
0.097233;0.125133;-0.010723;9.800080
0.086557;0.216492;-0.016906;9.809145
0.067068;-0.330728;-0.022851;9.793669
0.046453;-0.060625;-0.025971;9.797800
0.022852;0.009568;-0.026269;9.801961
-0.004637;0.222031;-0.022277;9.811083
-0.007073;-0.364237;-0.016639;9.789270
-0.035536;-0.101992;-0.004120;9.792053
-0.061147;0.031466;0.014532;9.798841
-0.098686;0.156001;0.040717;9.806201
-0.127417;0.132483;0.072485;9.811464
-0.059019;-0.304154;0.097639;9.785212
-0.062389;-0.083895;0.141377;9.795892
-0.050564;0.042644;0.186007;9.805718
-0.034360;0.120056;0.232643;9.816490
-0.026085;0.190771;0.281964;9.827185
0.075051;-0.296597;0.305927;9.821915
0.047445;-0.088867;0.355875;9.824870
0.028721;0.003166;0.401641;9.832616
-0.003725;0.149240;0.450890;9.841668
-0.011987;0.156663;0.490416;9.848391
0.072942;-0.251153;0.493048;9.833994
0.032302;-0.045080;0.531928;9.839655
0.011609;0.041478;0.563335;9.845171
-0.006993;0.127266;0.592770;9.852357
-0.026326;0.200934;0.622506;9.859939
0.097447;-0.312113;0.588656;9.839567
0.063560;-0.125396;0.609090;9.840508
0.048134;-0.044994;0.620674;9.845816
0.023193;0.082982;0.634220;9.851463
0.006458;0.164469;0.645228;9.857679
-0.010285;0.230601;0.657052;9.865452
0.080417;-0.127197;0.605837;9.840602
0.045821;0.019758;0.613766;9.846998
0.034204;0.076730;0.611307;9.850128
0.018527;0.146614;0.611505;9.856517
0.103052;-0.214158;0.555414;9.833311
0.053701;0.035392;0.563562;9.841754
0.044162;0.076308;0.555099;9.843699
0.030422;0.147017;0.550518;9.849401
0.023481;0.176436;0.544196;9.853972
0.123513;-0.309969;0.474548;9.818991
0.092270;-0.124426;0.468375;9.826618
0.065160;0.028054;0.463970;9.832822
0.043070;0.156825;0.459716;9.838099
0.029478;0.235142;0.454879;9.844446
0.127175;-0.331993;0.386141;9.805929
0.097371;-0.132695;0.383757;9.812042
0.081267;-0.040216;0.376176;9.819442
0.069599;0.050173;0.366539;9.822115
0.053121;0.161415;0.362720;9.828164
0.120583;-0.288521;0.307791;9.795369
0.093611;-0.064536;0.304248;9.804853
0.074670;0.075304;0.300592;9.811227
0.053270;0.242501;0.302002;9.819889
0.049873;0.262957;0.297988;9.823850
0.120439;-0.324617;0.250204;9.788220
0.096480;-0.108700;0.250736;9.794724
0.079168;0.033289;0.250932;9.803686
0.069689;0.119573;0.247128;9.806296
0.066558;0.146190;0.241686;9.809586
0.120198;-0.389719;0.201621;9.777113
0.084972;0.004043;0.210625;9.792309
0.078089;0.060130;0.206237;9.793126
0.066934;0.203157;0.206084;9.801406
0.107479;-0.284897;0.175167;9.776266
0.094206;-0.086853;0.172707;9.779074
0.089541;-0.019150;0.167382;9.784346
0.083463;0.080369;0.162665;9.789431
0.072516;0.247042;0.163041;9.798170
0.109835;-0.335713;0.133375;9.771483
0.098097;-0.115927;0.130566;9.774908
0.092604;-0.030752;0.125185;9.779631
0.084974;0.140915;0.122376;9.786000
0.111533;-0.344804;0.094978;9.763141
0.097700;-0.040941;0.092140;9.773538
0.105344;-0.219600;0.074142;9.771428
0.087132;0.243753;0.074831;9.772939
0.079952;0.436584;0.073306;9.780097
0.077933;0.519509;0.070856;9.793529
0.089994;0.062821;0.057504;9.787002
0.085654;0.187464;0.054429;9.788898
0.084554;0.202485;0.050115;9.796359
0.084487;0.228485;0.045422;9.802553
0.084996;0.300934;0.041130;9.810791
0.090965;-0.230553;0.026850;9.767083
0.090679;-0.092935;0.020185;9.774643
0.091583;0.043891;0.012654;9.778200
0.090917;-0.417940;0.000313;9.749233
0.092876;-0.157203;-0.008344;9.755341
0.092107;-0.049913;-0.017551;9.760470
0.089732;0.203490;-0.026679;9.769294
0.084056;0.240283;-0.035189;9.774081
0.070372;-0.145729;-0.043420;9.749438
0.066276;0.109148;-0.050672;9.759832
0.061511;0.158536;-0.056008;9.768774
0.057575;0.168923;-0.059465;9.777644
0.054779;0.207151;-0.061329;9.786439
0.048144;-0.151787;-0.059374;9.770857
0.047182;-0.058672;-0.057869;9.778134
0.046108;0.018937;-0.054668;9.785026
0.045151;0.021548;-0.049654;9.790135
0.053166;0.221212;-0.043894;9.798045
0.060688;-0.042834;-0.035355;9.786376
0.065957;0.154745;-0.029089;9.792695
0.068565;0.370205;-0.022812;9.801451
0.069264;0.404525;-0.016280;9.811912
0.069386;-0.225686;-0.007830;9.791943
0.066996;-0.037453;-0.002661;9.792709
0.064176;0.105649;0.002057;9.801428
0.061963;0.163042;0.006317;9.804792
0.060110;0.228880;0.010067;9.811696
0.059209;0.218106;0.013399;9.815331
0.062341;-0.243062;0.016293;9.778396
0.061990;-0.003134;0.017387;9.788900
0.062196;0.092485;0.018112;9.793878
0.061984;0.262515;0.018593;9.805367
0.067423;-0.335980;0.018165;9.767920
0.066711;-0.075835;0.017221;9.776811
0.066376;0.061359;0.016211;9.789730
0.066291;0.164763;0.015051;9.795971
0.065595;0.298811;0.014120;9.809091
0.065319;0.386388;0.013371;9.823537
0.070017;-0.179266;0.011033;9.774472
0.068956;0.016078;0.009682;9.792781
0.068926;0.094816;0.008333;9.797686
0.068137;0.291220;0.007473;9.814042
0.073234;-0.373359;0.005597;9.761204
0.072481;-0.129505;0.004324;9.773207
0.072483;-0.018951;0.003319;9.785152
0.071693;0.185727;0.002665;9.797595
0.071982;0.262161;0.002388;9.805035
0.077069;-0.373058;0.001441;9.757521
0.075436;-0.062794;0.001014;9.774607
0.075160;0.060069;0.000882;9.785774
0.074461;0.235589;0.001075;9.797700
0.074454;0.261596;0.001557;9.804301
0.078465;-0.267679;0.001500;9.760949
0.076881;0.022467;0.001704;9.779840
0.076528;0.083344;0.002159;9.787108
0.075886;0.190871;0.002951;9.798397
0.081200;-0.460986;0.003069;9.746718
0.079063;-0.142556;0.003493;9.762143
0.077894;0.063413;0.004232;9.779978
0.075993;0.298784;0.005262;9.793979
0.082205;-0.394512;0.005142;9.744631
0.080067;-0.083803;0.005656;9.759413
0.078650;0.039126;0.006430;9.772990
0.076179;0.295378;0.007731;9.790253
0.082511;-0.359242;0.007674;9.746680
0.078550;-0.053837;0.008522;9.759760
0.076276;0.079202;0.009826;9.773128
0.073799;0.182367;0.011374;9.781281
0.071963;0.233865;0.013419;9.790256
0.078314;-0.260023;0.012667;9.740127
0.074386;-0.048592;0.014129;9.753105
0.070633;0.135699;0.016423;9.765512
0.065938;0.328725;0.019760;9.778996
0.061161;0.421518;0.023999;9.792624
0.075719;-0.447733;0.023411;9.738786
0.066498;-0.127220;0.027630;9.755377
0.060650;-0.035956;0.031827;9.760475
0.055301;0.115348;0.037230;9.767812
0.072687;-0.427403;0.037784;9.745166
0.074284;-0.434020;0.043379;9.743729
0.058277;0.055231;0.052612;9.758769
0.054265;0.088551;0.059165;9.760377
0.046014;0.138160;0.066914;9.767696
0.035184;0.123457;0.075604;9.772339
0.038471;-0.281987;0.075876;9.751470
0.167745;-0.055101;0.082499;9.759046
0.257784;0.196522;0.080013;9.766374
0.316625;0.317993;0.068028;9.777760
0.338903;0.336953;0.047787;9.790714
0.298864;-0.170960;0.020515;9.781355
0.282173;0.039136;-0.012976;9.784091
0.249114;0.092647;-0.049670;9.791783
0.235889;0.309541;-0.094628;9.804222
0.141575;-0.230746;-0.123565;9.778992
0.137323;-0.048099;-0.168189;9.789670
0.152943;0.193690;-0.218983;9.800664
0.164855;0.296102;-0.265977;9.810195
0.179636;0.351574;-0.312484;9.822552
0.096988;-0.293237;-0.326864;9.797670
0.127750;-0.089046;-0.369033;9.805661
0.152242;0.030646;-0.407597;9.815073
0.180710;0.178934;-0.446851;9.827175
0.082510;-0.351846;-0.437845;9.800504
0.114123;-0.094408;-0.468572;9.812220
0.143993;0.094928;-0.498655;9.824761
0.177374;0.279390;-0.530144;9.840394
0.179243;0.267149;-0.547886;9.850702
0.051915;-0.397353;-0.506076;9.816282
0.073917;-0.232003;-0.523047;9.812717
0.098427;-0.065043;-0.535539;9.825065
0.118986;0.065686;-0.544802;9.837574
0.151084;0.239191;-0.559394;9.854035
0.019787;-0.439490;-0.492910;9.808669
0.064816;-0.109440;-0.504244;9.823139
0.084819;-0.000076;-0.502908;9.834897
0.111555;0.158601;-0.505637;9.845481
0.129818;0.250589;-0.506903;9.857009
0.025741;-0.347107;-0.442758;9.817656
0.065945;-0.055635;-0.448520;9.831075
0.079987;0.019627;-0.442656;9.838976
0.114258;0.237447;-0.448966;9.855270
0.119101;0.248025;-0.442208;9.858655
0.136983;0.340386;-0.444927;9.872644
0.048703;-0.211941;-0.381645;9.812013
0.069856;-0.057041;-0.378784;9.828253
0.095211;0.122624;-0.380324;9.841169
0.108595;0.201950;-0.377440;9.848052
0.009008;-0.552520;-0.307599;9.775689
0.042940;-0.225232;-0.310049;9.794441
0.062661;-0.078311;-0.306544;9.806101
0.086895;0.124268;-0.307674;9.814642
0.100518;0.226890;-0.306248;9.822277
0.031477;-0.291865;-0.252244;9.759902
0.081209;0.167749;-0.271339;9.788306
0.087909;0.206472;-0.270328;9.793932
0.097210;0.252680;-0.271003;9.803133
0.111126;0.315244;-0.276039;9.815934
0.061401;-0.133924;-0.237385;9.771525
0.074994;-0.056890;-0.238657;9.778685
0.095998;0.111734;-0.244379;9.787835
0.114658;0.262321;-0.254132;9.796227
0.105118;0.231388;-0.255514;9.797087
0.026931;-0.342773;-0.218938;9.748875
0.016220;-0.166993;-0.220744;9.759152
0.001171;-0.009739;-0.220802;9.761849
-0.019677;0.080366;-0.215445;9.764533
-0.041978;0.182280;-0.209117;9.768805
-0.097414;-0.430140;-0.167380;9.733939
-0.132059;-0.172359;-0.152190;9.738076
0.037387;0.042302;-0.135501;9.751939
0.163092;0.143500;-0.123717;9.761594
0.220762;-0.382454;-0.098087;9.759687
