2.463624;0.122760;0.157676;-0.002878;0.205164;0.185255;2.873418;7.296556;0.799800;0.941511;-0.019013;0.031289;-0.334987;2.000000
2.463891;0.126078;0.174601;0.010341;0.001595;0.194373;2.983614;7.216930;0.801806;0.943146;-0.017694;0.034420;-0.330117;2.000000
2.466870;0.127951;0.158761;0.023524;-0.172333;0.200999;3.100927;7.134268;0.803807;0.945133;-0.017987;0.031504;-0.324665;2.000000
2.465607;0.127889;0.132139;0.021230;-0.167931;0.206937;3.217156;7.054403;0.805638;0.947167;-0.018857;0.026517;-0.319086;2.000000
2.459011;0.126097;0.114404;0.011512;-0.055283;0.212451;3.334033;6.976040;0.807330;0.949149;-0.019296;0.023360;-0.313366;2.000000
2.450377;0.123097;0.113765;0.004378;0.045635;0.217418;3.449309;6.900592;0.808854;0.951020;-0.018946;0.023483;-0.307654;2.000000
2.442909;0.119113;0.119050;0.012392;-0.017520;0.221224;3.567088;6.825342;0.810351;0.952906;-0.018302;0.024533;-0.301716;2.000000
2.433632;0.112833;0.106888;0.017041;-0.037708;0.221878;3.722761;6.728617;0.812136;0.955439;-0.018083;0.022628;-0.293763;2.000000
2.425562;0.107539;0.105020;0.010786;0.049162;0.221384;3.837324;6.659339;0.813258;0.957217;-0.017551;0.022699;-0.287943;2.000000
2.418565;0.101820;0.115846;0.004899;0.128086;0.220194;3.954301;6.590200;0.814240;0.958921;-0.016448;0.025241;-0.282069;2.000000
2.415190;0.095873;0.136403;0.000186;0.187288;0.218326;4.073832;6.521161;0.815106;0.960543;-0.014939;0.029655;-0.276144;2.000000
2.418715;0.088151;0.152517;0.014224;-0.002240;0.213858;4.230079;6.433272;0.816100;0.962621;-0.013490;0.032974;-0.268500;2.000000
2.423273;0.082352;0.147411;0.016831;-0.041987;0.208569;4.347134;6.369090;0.816705;0.964194;-0.013077;0.032218;-0.262907;2.000000
2.426956;0.076372;0.142136;0.014482;-0.003241;0.202809;4.467077;6.304719;0.817180;0.965724;-0.012669;0.031404;-0.257354;2.000000
2.430274;0.070312;0.145249;0.009543;0.069151;0.196618;4.589891;6.240196;0.817528;0.967147;-0.011924;0.032288;-0.251876;2.000000
2.435218;0.064450;0.158606;0.004368;0.136205;0.190262;4.713475;6.176622;0.817748;0.968424;-0.010805;0.035151;-0.246583;2.000000
2.447265;0.057381;0.172196;0.016047;-0.050065;0.181676;4.873108;6.096411;0.817910;0.969980;-0.009570;0.037815;-0.240037;2.000000
2.457959;0.052164;0.151267;0.030607;-0.267749;0.173120;4.998918;6.034625;0.817923;0.971333;-0.009750;0.033762;-0.235109;2.000000
2.461837;0.047262;0.099470;0.039397;-0.425141;0.163128;5.121033;5.975777;0.817793;0.972709;-0.011017;0.023766;-0.230543;2.000000
2.452836;0.042309;0.044767;0.035451;-0.326717;0.153645;5.243311;5.917884;0.817550;0.973915;-0.012332;0.013101;-0.226200;2.000000
2.432617;0.037347;0.012244;0.027056;-0.091533;0.144097;5.369591;5.859112;0.817159;0.974938;-0.012747;0.007021;-0.222001;2.000000
2.401923;0.031669;0.009284;0.024027;0.009817;0.132400;5.534512;5.783826;0.816430;0.976087;-0.011878;0.006732;-0.216950;2.000000
2.380406;0.028234;0.014678;0.020315;0.115810;0.123938;5.654517;5.730044;0.815788;0.976841;-0.010933;0.008117;-0.213532;2.000000
2.362641;0.025465;0.035985;0.012779;0.244722;0.116065;5.771650;5.678324;0.815049;0.977481;-0.009404;0.012837;-0.210424;2.000000
2.349329;0.022618;0.088949;0.007418;0.368013;0.107081;5.929379;5.609838;0.813936;0.978121;-0.006528;0.023974;-0.206548;2.000000
2.350613;0.020853;0.131053;0.012353;0.202879;0.101268;6.054830;5.556272;0.813068;0.978497;-0.004306;0.032439;-0.203648;2.000000
2.359326;0.019357;0.150678;0.016994;0.110609;0.095218;6.176579;5.505007;0.812230;0.978914;-0.002935;0.036360;-0.200988;2.000000
2.372063;0.017895;0.162668;0.018214;0.070966;0.089089;6.301365;5.453141;0.811328;0.979345;-0.001849;0.038722;-0.198444;2.000000
2.386864;0.016421;0.172539;0.017390;0.075684;0.083752;6.424933;5.402403;0.810395;0.979747;-0.000906;0.040513;-0.196097;2.000000
2.409185;0.014383;0.190230;0.016103;0.106555;0.077314;6.587613;5.336455;0.809127;0.980175;0.000441;0.043733;-0.193246;2.000000
2.429557;0.012688;0.205320;0.015650;0.051374;0.073522;6.713796;5.285903;0.808134;0.980460;0.001448;0.046248;-0.191199;2.000000
2.452508;0.010753;0.197973;0.019882;-0.150162;0.069744;6.841305;5.235298;0.807148;0.980923;0.001682;0.044384;-0.189255;2.000000
2.471574;0.008659;0.174001;0.022172;-0.193868;0.065470;6.965402;5.186459;0.806140;0.981473;0.001340;0.039425;-0.187495;2.000000
2.488500;0.005444;0.145064;0.022258;-0.097424;0.059181;7.139102;5.118697;0.804655;0.982120;0.001114;0.033553;-0.185236;2.000000
2.496029;0.002942;0.137710;0.021834;-0.015962;0.054421;7.267145;5.069132;0.803513;0.982455;0.001479;0.032033;-0.183725;2.000000
2.502555;0.000229;0.139274;0.022930;-0.004184;0.051126;7.397963;5.018780;0.802358;0.982724;0.002130;0.031860;-0.182300;2.000000
2.508852;-0.002834;0.129550;0.023008;-0.125538;0.047360;7.529197;4.968513;0.801285;0.983039;0.002442;0.029663;-0.180965;2.000000
2.511914;-0.006123;0.111044;0.025350;-0.111192;0.042137;7.663060;4.917443;0.800174;0.983367;0.002531;0.026001;-0.179739;2.000000
2.510446;-0.010484;0.097479;0.025257;-0.025926;0.034572;7.836920;4.851333;0.798680;0.983682;0.003045;0.023291;-0.178357;2.000000
2.507653;-0.013895;0.101671;0.019627;0.074494;0.028670;7.973078;4.799668;0.797506;0.983825;0.003853;0.023928;-0.177486;2.000000
2.506674;-0.017081;0.119416;0.007395;0.131975;0.023097;8.106817;4.748962;0.796397;0.983869;0.004876;0.027087;-0.176762;2.000000
2.509606;-0.019996;0.131605;-0.004522;-0.033840;0.019275;8.240659;4.698231;0.795417;0.983922;0.005291;0.028958;-0.176157;2.000000
2.512970;-0.022234;0.118752;-0.022211;-0.125010;0.014859;8.372346;4.648327;0.794521;0.984082;0.004468;0.026345;-0.175692;2.000000
2.511966;-0.023319;0.101363;-0.049393;-0.049724;0.009520;8.546425;4.582416;0.793394;0.984254;0.002567;0.023039;-0.175235;2.000000
2.508416;-0.021900;0.099809;-0.073207;0.019911;0.006591;8.685091;4.530050;0.792535;0.984306;0.000727;0.022978;-0.174965;2.000000
2.505090;-0.018173;0.100451;-0.089298;-0.063355;0.007318;8.818951;4.479743;0.791790;0.984348;-0.001626;0.022985;-0.174725;2.000000
2.500376;-0.012057;0.083696;-0.099270;-0.162462;0.008461;8.950376;4.430735;0.791189;0.984453;-0.004793;0.019989;-0.174441;2.000000
2.491271;-0.003353;0.062507;-0.117083;-0.132770;0.011030;9.079239;4.383212;0.790623;0.984556;-0.008481;0.016340;-0.174099;2.000000
2.477530;0.008778;0.048354;-0.144815;-0.059919;0.016288;9.212385;4.334861;0.790039;0.984626;-0.012680;0.014158;-0.173636;2.000000
2.456680;0.030098;0.046796;-0.180392;0.026325;0.028930;9.386837;4.273096;0.789301;0.984679;-0.018908;0.014676;-0.172726;2.000000
