3.556655;0.977919;-0.598775;0.998930;-0.008471;0.000139;-0.045469
3.557924;0.982446;-0.588212;0.998956;-0.006940;-0.000548;-0.045161
3.557614;0.990262;-0.580567;0.999000;-0.005042;-0.000748;-0.044423
3.551920;1.007038;-0.588017;0.999095;-0.002888;0.001862;-0.042406
3.548065;1.011103;-0.599579;0.999118;-0.004626;0.003571;-0.041593
3.543571;1.022903;-0.594329;0.999188;-0.007866;0.003169;-0.039382
3.545614;1.033498;-0.515912;0.999245;-0.008021;-0.005440;-0.037637
3.548603;1.020130;-0.500415;0.999169;-0.008268;-0.006798;-0.039328
3.551146;0.999083;-0.470308;0.999054;-0.006036;-0.008318;-0.042246
3.549771;0.981260;-0.429271;0.998949;-0.005328;-0.010642;-0.044256
3.549580;0.969460;-0.425796;0.998877;-0.008308;-0.010946;-0.045349
3.547380;0.942898;-0.444494;0.998692;-0.016473;-0.008513;-0.047654
3.545504;0.935641;-0.450881;0.998628;-0.019424;-0.007374;-0.048078
3.542443;0.939310;-0.445499;0.998650;-0.020169;-0.007286;-0.047305
3.542393;0.941312;-0.378823;0.998678;-0.016498;-0.012600;-0.047033
3.542097;0.945137;-0.326763;0.998617;-0.016724;-0.018413;-0.046312
3.541030;0.940997;-0.290533;0.998380;-0.022750;-0.024082;-0.046252
3.538959;0.942637;-0.278369;0.998320;-0.024280;-0.025783;-0.045858
3.543353;0.908138;-0.271494;0.998055;-0.025484;-0.026206;-0.050494
3.548618;0.873747;-0.262951;0.997871;-0.022666;-0.025978;-0.055362
3.549184;0.869726;-0.246707;0.997859;-0.019802;-0.027285;-0.056048
3.551101;0.852050;-0.238420;0.997790;-0.016097;-0.027131;-0.058484
3.551789;0.838320;-0.256673;0.997746;-0.016711;-0.024622;-0.060148
3.555628;0.807727;-0.270924;0.997511;-0.018866;-0.023012;-0.063921
3.565439;0.763781;-0.233490;0.996974;-0.020118;-0.028215;-0.069578
3.571564;0.735414;-0.223804;0.996626;-0.022030;-0.029960;-0.073175
3.573809;0.726799;-0.224959;0.996507;-0.023886;-0.030249;-0.074081
3.574671;0.726027;-0.230673;0.996514;-0.024515;-0.029643;-0.074027
3.572267;0.742435;-0.279828;0.996851;-0.025614;-0.023252;-0.071348
3.571334;0.748995;-0.296009;0.996942;-0.026757;-0.021372;-0.070238
3.570852;0.753939;-0.306766;0.996981;-0.028396;-0.020392;-0.069337
3.572201;0.754972;-0.307743;0.996944;-0.030113;-0.020812;-0.069014
3.578944;0.757830;-0.306099;0.997025;-0.027621;-0.020910;-0.068859
3.575584;0.784175;-0.336991;0.997371;-0.026676;-0.016731;-0.065263
3.571843;0.807233;-0.346811;0.997602;-0.026398;-0.015515;-0.062066
3.564616;0.852840;-0.359709;0.997976;-0.027141;-0.014362;-0.055696
3.561915;0.871953;-0.361052;0.998122;-0.027120;-0.014388;-0.053008
3.559833;0.886952;-0.358538;0.998238;-0.026562;-0.014757;-0.050972
3.558270;0.898319;-0.356789;0.998323;-0.026138;-0.015037;-0.049407
3.564571;0.879561;-0.359198;0.998206;-0.025876;-0.014712;-0.051955
3.572482;0.859614;-0.323713;0.997962;-0.025959;-0.019565;-0.054904
3.576030;0.851234;-0.306293;0.997839;-0.026101;-0.021913;-0.056177
3.583225;0.836064;-0.270292;0.997600;-0.025580;-0.026486;-0.058639
3.585191;0.833981;-0.258819;0.997514;-0.026255;-0.028162;-0.059017
3.586191;0.837816;-0.248277;0.997470;-0.027135;-0.029756;-0.058577
3.579874;0.884977;-0.235077;0.997717;-0.028371;-0.031852;-0.052352
3.574495;0.918261;-0.236508;0.997923;-0.028941;-0.031903;-0.047907
3.569743;0.948947;-0.217726;0.998050;-0.027884;-0.034355;-0.044019
